Order ID,Customer Name,Category,Sub Category,Cities,Order Date,Region,Sales,Discount,Profit,States,Postal Code
OD242,Malik,Beverages,Health Drinks,Birmingham,06/04/2017,South,1432,0.3,214.8,Kentucky,KY
OD243,Muneer,Oil & Masala,Edible Oil & Ghee,Minneapolis,06/04/2017,Midwest,523,0.12,78.45,Illinois,IL
OD244,Amy,Oil & Masala,Masalas,Kansas City,06/04/2017,Midwest,1540,0.11,646.8,Pennsylvania,PA
OD245,Roshan,Bakery,Biscuits,Little Rock,06/01/2015,South,817,0.15,326.8,Connecticut,CT
OD246,Vinne,"Eggs, Meat & Fish",Fish,New Orleans,06/01/2015,South,2462,0.31,369.3,Tennessee,TN
OD247,Sudeep,Fruits & Veggies,Organic Fruits,Boston,06/01/2015,Northeast,962,0.21,288.6,Michigan,MI
OD248,Ridhesh,Beverages,Health Drinks,Baltimore,06/01/2015,South,538,0.19,59.18,Maryland,MD
OD249,Ravi,Snacks,Cookies,Atlanta,06/01/2015,South,1556,0.17,482.36,Iowa,IA
OD250,James,Beverages,Health Drinks,Anchorage,12/10/2017,West,2133,0.26,959.85,New Jersey,NJ
OD251,Mathew,Beverages,Health Drinks,Louisville,09/11/2017,South,1474,0.14,235.84,New Hampshire,NH
OD252,Amrish,Beverages,Health Drinks,Chicago,09/11/2017,Midwest,531,0.14,127.44,Rhode Island,RI
OD253,Ramesh,Food Grains,Rice,Des Moines,12/10/2017,Midwest,1769,0.19,636.84,Maine,ME
OD254,Surya,Fruits & Veggies,Organic Vegetables,Wilmington,12/10/2017,South,1257,0.34,62.85,North Carolina,NC
OD255,Veronica,Food Grains,Rice,Jackson,11/28/2016,South,1899,0.27,170.91,Oklahoma,OK
OD256,Harish,Fruits & Veggies,Fresh Fruits,Indianapolis,11/28/2016,Midwest,1929,0.3,617.28,Washington,WA
OD257,Ravi,Beverages,Soft Drinks,Phoenix,11/28/2016,West,2417,0.1,990.97,South Carolina,SC
OD258,Sundar,"Eggs, Meat & Fish",Mutton,Denver,11/28/2016,West,1443,0.25,476.19,Hawaii,HI
OD259,Esther,Beverages,Soft Drinks,Los Angeles,12/01/2018,West,660,0.29,290.4,New York,NY
OD260,Shree,Bakery,Breads & Buns,Portland,12/01/2018,Northeast,2114,0.32,359.38,Arizona,AZ
OD261,Sabeela,Oil & Masala,Masalas,Wichita,12/01/2018,West,1278,0.14,63.9,North Dakota,ND
OD262,Ravi,Food Grains,Organic Staples,Miami,06/08/2018,South,867,0.18,216.75,Delaware,DE
OD263,Roshan,Food Grains,Organic Staples,Detroit,9/19/2015,Midwest,943,0.33,150.88,Texas,TX
OD264,Vince,Beverages,Soft Drinks,Hartford,9/19/2015,Northeast,1836,0.17,275.4,Indiana,IN
OD265,Jonas,"Eggs, Meat & Fish",Fish,Honolulu,06/06/2017,West,1200,0.19,420,Massachusetts,MA
OD266,Harish,Fruits & Veggies,Organic Vegetables,Boise,11/10/2016,West,1167,0.18,256.74,Ohio,OH
OD267,Shah,"Eggs, Meat & Fish",Chicken,Birmingham,6/16/2018,South,696,0.34,139.2,South Dakota,SD
OD268,Arvind,Oil & Masala,Masalas,Minneapolis,1/22/2017,Midwest,2500,0.33,425,Utah,UT
OD269,Adavan,Bakery,Cakes,Kansas City,12/09/2018,Midwest,1507,0.16,180.84,New Mexico,NM
OD270,Suresh,Beverages,Soft Drinks,Little Rock,12/09/2018,South,1612,0.11,612.56,Colorado,CO
OD271,Esther,Snacks,Noodles,New Orleans,12/28/2018,South,764,0.11,160.44,Alabama,AL
OD272,Krithika,Snacks,Noodles,Boston,7/30/2016,Northeast,884,0.31,282.88,Nebraska,NE
OD273,Muneer,Fruits & Veggies,Organic Fruits,Baltimore,7/30/2016,South,2443,0.23,781.76,Florida,FL
OD274,Hafiz,Bakery,Cakes,Atlanta,7/30/2016,South,1147,0.27,137.64,California,CA
OD275,Krithika,Fruits & Veggies,Organic Vegetables,Anchorage,9/16/2018,West,1899,0.21,493.74,Mississippi,MS
OD276,Amrish,Bakery,Cakes,Louisville,9/16/2018,South,744,0.11,66.96,Wisconsin,WI
OD277,Shah,"Eggs, Meat & Fish",Fish,Chicago,10/13/2018,Midwest,812,0.17,284.2,Alaska,AK
OD278,Ram,Oil & Masala,Masalas,Des Moines,10/13/2018,Midwest,862,0.2,137.92,Kansas,KS
OD279,Arutra,Snacks,Chocolates,Wilmington,10/13/2018,South,1061,0.13,286.47,Montana,MT
OD280,Sabeela,Fruits & Veggies,Fresh Vegetables,Jackson,10/13/2018,South,2365,0.31,520.3,Missouri,MO
OD281,Vidya,Snacks,Chocolates,Indianapolis,9/26/2016,Midwest,1421,0.14,454.72,Idaho,ID
OD282,Roshan,Fruits & Veggies,Organic Vegetables,Phoenix,9/26/2016,West,1357,0.24,203.55,Minnesota,MN
OD283,Sheeba,Beverages,Soft Drinks,Denver,11/02/2016,West,1007,0.24,433.01,Vermont,VT
OD284,Amrish,Bakery,Biscuits,Los Angeles,9/26/2016,West,1544,0.26,138.96,Louisiana,LA
OD285,Kumar,Fruits & Veggies,Organic Vegetables,Portland,9/26/2016,Northeast,1537,0.18,599.43,Virginia,VA
OD286,Ridhesh,Bakery,Breads & Buns,Wichita,9/26/2016,West,1530,0.18,168.3,Wyoming,WY
OD287,Hafiz,Oil & Masala,Spices,Miami,12/18/2017,South,2460,0.15,738,Georgia,GA
OD288,Sudha,Snacks,Noodles,Detroit,12/18/2017,Midwest,976,0.35,429.44,Nevada,NV
OD289,Suresh,Fruits & Veggies,Organic Fruits,Hartford,12/18/2017,Northeast,1106,0.19,298.62,Oregon,OR
OD290,Jonas,Bakery,Biscuits,Honolulu,11/20/2017,West,1165,0.17,244.65,Arkansas,AR
OD291,Jonas,Food Grains,Rice,Boise,11/20/2017,West,1244,0.14,497.6,West Virginia,WV
OD292,Amrish,Fruits & Veggies,Organic Fruits,Birmingham,11/20/2017,South,1992,0.34,418.32,Kentucky,KY
OD293,Sheeba,"Eggs, Meat & Fish",Eggs,Minneapolis,11/20/2017,Midwest,1396,0.16,237.32,Illinois,IL
OD294,Ram,Snacks,Chocolates,Kansas City,12/26/2015,Midwest,849,0.19,263.19,Pennsylvania,PA
OD295,Sheeba,Oil & Masala,Masalas,Little Rock,12/26/2015,South,2488,0.14,547.36,Connecticut,CT
OD296,Muneer,Food Grains,Rice,New Orleans,12/26/2015,South,840,0.25,184.8,Tennessee,TN
OD297,Aditi,Oil & Masala,Edible Oil & Ghee,Boston,12/26/2015,Northeast,1820,0.21,527.8,Michigan,MI
OD298,Roshan,Oil & Masala,Masalas,Baltimore,12/26/2015,South,1969,0.15,630.08,Maryland,MD
OD299,Sundar,Food Grains,Organic Staples,Atlanta,10/28/2017,South,2261,0.23,994.84,Iowa,IA
OD300,Sudha,"Eggs, Meat & Fish",Mutton,Anchorage,10/28/2017,West,1793,0.21,304.81,New Jersey,NJ
OD301,Haseena,Bakery,Breads & Buns,Louisville,10/28/2017,South,644,0.33,96.6,New Hampshire,NH
OD302,Willams,Oil & Masala,Edible Oil & Ghee,Chicago,10/28/2017,Midwest,1359,0.17,421.29,Rhode Island,RI
OD303,Veronica,Bakery,Breads & Buns,Des Moines,10/28/2017,Midwest,1554,0.23,683.76,Maine,ME
OD304,Muneer,Snacks,Cookies,Wilmington,11/19/2018,South,2090,0.25,292.6,North Carolina,NC
OD305,Anu,Oil & Masala,Edible Oil & Ghee,Jackson,05/04/2016,South,931,0.14,297.92,Oklahoma,OK
OD306,Veronica,Bakery,Breads & Buns,Indianapolis,12/30/2015,Midwest,1157,0.2,404.95,Washington,WA
OD307,Verma,Fruits & Veggies,Fresh Fruits,Phoenix,06/01/2015,West,2396,0.35,383.36,South Carolina,SC
OD308,Sundar,Oil & Masala,Spices,Denver,06/01/2015,West,1677,0.18,586.95,Hawaii,HI
OD309,Esther,Snacks,Cookies,Los Angeles,4/15/2018,West,590,0.27,200.6,New York,NY
OD310,Vinne,Snacks,Noodles,Portland,09/12/2017,Northeast,1401,0.26,196.14,Arizona,AZ
OD311,Peer,Oil & Masala,Edible Oil & Ghee,Wichita,09/12/2017,West,678,0.29,189.84,North Dakota,ND
OD312,Harish,Snacks,Chocolates,Miami,09/12/2017,South,2417,0.28,797.61,Delaware,DE
OD313,Willams,Beverages,Soft Drinks,Detroit,09/12/2017,Midwest,2211,0.18,641.19,Texas,TX
OD314,Vidya,Fruits & Veggies,Fresh Fruits,Hartford,9/27/2015,Northeast,2392,0.15,406.64,Indiana,IN
OD315,Arutra,"Eggs, Meat & Fish",Mutton,Honolulu,08/09/2015,West,1835,0.29,660.6,Massachusetts,MA
OD316,Malik,Snacks,Noodles,Boise,08/09/2015,West,2281,0.22,775.54,Ohio,OH
OD317,Peer,Fruits & Veggies,Fresh Vegetables,Birmingham,12/28/2015,South,1583,0.21,174.13,South Dakota,SD
OD318,Arvind,Bakery,Cakes,Minneapolis,11/04/2015,Midwest,1123,0.23,89.84,Utah,UT
OD319,Sudeep,Snacks,Cookies,Kansas City,11/04/2015,Midwest,1079,0.24,410.02,New Mexico,NM
OD320,Arvind,Food Grains,Organic Staples,Little Rock,11/04/2015,South,1027,0.16,328.64,Colorado,CO
OD321,Alan,Fruits & Veggies,Fresh Vegetables,New Orleans,11/04/2015,South,1771,0.28,602.14,Alabama,AL
OD322,Sheeba,Oil & Masala,Spices,Boston,11/04/2015,Northeast,1171,0.16,363.01,Nebraska,NE
OD323,Arvind,Bakery,Cakes,Baltimore,9/19/2015,South,672,0.16,141.12,Florida,FL
OD324,Anu,Beverages,Health Drinks,Atlanta,4/23/2017,South,848,0.21,228.96,California,CA
OD325,Amrish,Fruits & Veggies,Fresh Vegetables,Anchorage,4/23/2017,West,2078,0.21,914.32,Mississippi,MS
OD326,Ravi,Food Grains,Rice,Louisville,11/03/2018,South,1400,0.17,406,Wisconsin,WI
OD327,Verma,Fruits & Veggies,Fresh Vegetables,Chicago,8/30/2017,Midwest,945,0.22,226.8,Alaska,AK
OD328,Arutra,Beverages,Health Drinks,Des Moines,8/30/2017,Midwest,590,0.22,82.6,Kansas,KS
OD329,Malik,Beverages,Health Drinks,Wilmington,8/30/2017,South,1583,0.3,316.6,Montana,MT
OD330,Vidya,Beverages,Health Drinks,Jackson,8/30/2017,South,1534,0.15,245.44,Missouri,MO
OD331,Krithika,Snacks,Noodles,Indianapolis,8/30/2017,Midwest,2133,0.12,490.59,Idaho,ID
OD332,Shree,Fruits & Veggies,Organic Fruits,Phoenix,4/25/2017,West,2021,0.19,747.77,Minnesota,MN
OD333,Shree,Beverages,Health Drinks,Denver,4/25/2017,West,1825,0.17,164.25,Vermont,VT
OD334,Akash,Bakery,Breads & Buns,Los Angeles,4/25/2017,West,2029,0.35,608.7,Louisiana,LA
OD335,Verma,Oil & Masala,Spices,Portland,09/01/2016,Northeast,1228,0.25,442.08,Virginia,VA
OD336,Yadav,Food Grains,Rice,Wichita,09/01/2016,West,1501,0.24,210.14,Wyoming,WY
OD337,Alan,Fruits & Veggies,Organic Vegetables,Miami,09/01/2016,South,1094,0.26,415.72,Georgia,GA
OD338,Hussain,Bakery,Cakes,Detroit,07/12/2015,Midwest,1179,0.2,106.11,Nevada,NV
OD339,Suresh,Food Grains,Flour,Hartford,07/12/2015,Northeast,1127,0.29,416.99,Oregon,OR
OD340,Willams,Bakery,Biscuits,Honolulu,6/22/2016,West,601,0.26,234.39,Arkansas,AR
OD341,Hussain,Oil & Masala,Edible Oil & Ghee,Boise,4/13/2015,West,1697,0.21,560.01,West Virginia,WV
OD342,Sundar,Beverages,Soft Drinks,Birmingham,4/13/2015,South,2095,0.35,502.8,Kentucky,KY
OD343,Harish,"Eggs, Meat & Fish",Chicken,Minneapolis,4/13/2015,Midwest,1132,0.24,215.08,Illinois,IL
OD344,Suresh,Fruits & Veggies,Organic Vegetables,Kansas City,4/13/2015,Midwest,1561,0.35,640.01,Pennsylvania,PA
OD345,Vinne,"Eggs, Meat & Fish",Chicken,Little Rock,12/20/2016,South,1238,0.1,297.12,Connecticut,CT
OD346,Willams,Bakery,Breads & Buns,New Orleans,6/15/2018,South,2068,0.32,165.44,Tennessee,TN
OD347,Suresh,Fruits & Veggies,Organic Vegetables,Boston,07/08/2018,Northeast,1113,0.21,356.16,Michigan,MI
OD348,Roshan,Food Grains,Rice,Baltimore,07/08/2018,South,1966,0.1,629.12,Maryland,MD
OD349,Haseena,"Eggs, Meat & Fish",Chicken,Atlanta,07/08/2018,South,2138,0.13,684.16,Iowa,IA
OD350,Sabeela,Food Grains,Flour,Anchorage,09/01/2017,West,978,0.17,68.46,New Jersey,NJ
OD351,Willams,Fruits & Veggies,Fresh Vegetables,Louisville,09/01/2017,South,2014,0.26,684.76,New Hampshire,NH
OD352,Shah,Bakery,Breads & Buns,Chicago,09/01/2017,Midwest,645,0.21,187.05,Rhode Island,RI
OD353,Krithika,Food Grains,Rice,Des Moines,09/01/2017,Midwest,2194,0.12,680.14,Maine,ME
OD354,Vidya,Beverages,Health Drinks,Wilmington,09/01/2017,South,1244,0.17,62.2,North Carolina,NC
OD355,Surya,Bakery,Biscuits,Jackson,04/08/2017,South,743,0.35,289.77,Oklahoma,OK
OD356,Yadav,Fruits & Veggies,Fresh Vegetables,Indianapolis,04/08/2017,Midwest,2474,0.21,593.76,Washington,WA
OD357,Malik,Snacks,Cookies,Phoenix,04/08/2017,West,1494,0.2,74.7,South Carolina,SC
OD358,Vidya,Oil & Masala,Spices,Denver,04/08/2017,West,1174,0.19,328.72,Hawaii,HI
OD359,Sabeela,Fruits & Veggies,Organic Vegetables,Los Angeles,4/23/2017,West,1062,0.35,435.42,New York,NY
OD360,Ridhesh,Fruits & Veggies,Organic Vegetables,Portland,03/08/2018,Northeast,2297,0.13,528.31,Arizona,AZ
OD361,Amrish,Snacks,Noodles,Wichita,03/08/2018,West,562,0.13,56.2,North Dakota,ND
OD362,Veena,"Eggs, Meat & Fish",Eggs,Miami,9/25/2018,South,2049,0.13,655.68,Delaware,DE
OD363,Veronica,"Eggs, Meat & Fish",Eggs,Detroit,9/25/2018,Midwest,570,0.22,125.4,Texas,TX
OD364,Krithika,"Eggs, Meat & Fish",Mutton,Hartford,9/25/2018,Northeast,1236,0.35,333.72,Indiana,IN
OD365,Haseena,Beverages,Health Drinks,Honolulu,9/25/2018,West,1069,0.32,459.67,Massachusetts,MA
OD366,Roshan,Bakery,Cakes,Boise,9/24/2015,West,1946,0.27,622.72,Ohio,OH
OD367,Yusuf,Snacks,Noodles,Birmingham,10/21/2017,South,595,0.11,196.35,South Dakota,SD
OD368,Amrish,"Eggs, Meat & Fish",Mutton,Minneapolis,10/21/2017,Midwest,2439,0.21,658.53,Utah,UT
OD369,Vince,Bakery,Biscuits,Kansas City,10/21/2017,Midwest,2415,0.24,555.45,New Mexico,NM
OD370,Mathew,Oil & Masala,Spices,Little Rock,10/21/2017,South,1725,0.27,362.25,Colorado,CO
OD371,Malik,Fruits & Veggies,Fresh Vegetables,New Orleans,5/29/2018,South,688,0.21,116.96,Alabama,AL
OD372,Sudeep,Food Grains,Rice,Boston,5/29/2018,Northeast,1698,0.16,339.6,Nebraska,NE
OD373,Arvind,Bakery,Breads & Buns,Baltimore,7/23/2015,South,1665,0.33,216.45,Florida,FL
OD374,Shah,Beverages,Health Drinks,Atlanta,7/23/2015,South,1309,0.13,78.54,California,CA
OD375,Sharon,Oil & Masala,Spices,Anchorage,7/23/2015,West,905,0.32,72.4,Mississippi,MS
OD376,Hussain,"Eggs, Meat & Fish",Mutton,Louisville,7/23/2015,South,2271,0.35,295.23,Wisconsin,WI
OD377,Ganesh,Snacks,Chocolates,Chicago,9/28/2017,Midwest,2091,0.27,522.75,Alaska,AK
OD378,Ganesh,Food Grains,Flour,Des Moines,8/27/2018,Midwest,1917,0.28,172.53,Kansas,KS
OD379,Sudeep,Food Grains,Rice,Wilmington,4/28/2016,South,641,0.17,179.48,Montana,MT
OD380,Hussain,Oil & Masala,Spices,Jackson,4/28/2016,South,1192,0.26,417.2,Missouri,MO
OD381,Krithika,Food Grains,Rice,Indianapolis,4/28/2016,Midwest,1132,0.21,464.12,Idaho,ID
OD382,Ram,Oil & Masala,Masalas,Phoenix,10/28/2017,West,1727,0.27,224.51,Minnesota,MN
OD383,Mathew,"Eggs, Meat & Fish",Mutton,Denver,10/28/2017,West,1051,0.34,378.36,Vermont,VT
OD384,Jackson,Beverages,Health Drinks,Los Angeles,6/26/2016,West,2109,0.19,337.44,Louisiana,LA
OD385,Surya,"Eggs, Meat & Fish",Mutton,Portland,11/27/2016,Northeast,1311,0.14,314.64,Virginia,VA
OD386,Sabeela,Fruits & Veggies,Organic Fruits,Wichita,11/27/2016,West,759,0.1,265.65,Wyoming,WY
OD387,Esther,Bakery,Biscuits,Miami,12/03/2016,South,2201,0.21,462.21,Georgia,GA
OD388,Harish,Snacks,Cookies,Detroit,12/03/2016,Midwest,1964,0.22,314.24,Nevada,NV
OD389,Malik,Snacks,Chocolates,Hartford,11/24/2015,Northeast,1898,0.19,702.26,Oregon,OR
OD390,Shree,Bakery,Biscuits,Honolulu,12/11/2018,West,2282,0.19,114.1,Arkansas,AR
OD391,Jonas,Bakery,Breads & Buns,Boise,12/11/2018,West,2294,0.18,596.44,West Virginia,WV
OD392,Hafiz,Oil & Masala,Spices,Birmingham,9/21/2015,South,2213,0.34,995.85,Kentucky,KY
OD393,Hussain,Food Grains,Flour,Minneapolis,9/21/2015,Midwest,1797,0.3,269.55,Illinois,IL
OD394,Ridhesh,Oil & Masala,Edible Oil & Ghee,Kansas City,06/07/2015,Midwest,1912,0.29,382.4,Pennsylvania,PA
OD395,Suresh,Food Grains,Rice,Little Rock,6/30/2018,South,1865,0.11,354.35,Connecticut,CT
OD396,Sheeba,Bakery,Cakes,New Orleans,10/17/2018,South,1838,0.24,753.58,Tennessee,TN
OD397,Ram,Beverages,Soft Drinks,Boston,10/17/2018,Northeast,1626,0.23,195.12,Michigan,MI
OD398,Rumaiza,Snacks,Noodles,Baltimore,10/31/2016,South,647,0.33,71.17,Maryland,MD
OD399,Mathew,Bakery,Breads & Buns,Atlanta,09/08/2017,South,1042,0.2,177.14,Iowa,IA
OD400,Veronica,Beverages,Health Drinks,Anchorage,09/08/2017,West,1519,0.23,318.99,New Jersey,NJ
OD401,Yadav,Beverages,Health Drinks,Louisville,09/08/2017,South,532,0.26,148.96,New Hampshire,NH
OD402,Adavan,"Eggs, Meat & Fish",Chicken,Chicago,09/08/2017,Midwest,1477,0.23,73.85,Rhode Island,RI
OD403,Willams,Bakery,Cakes,Des Moines,12/24/2015,Midwest,707,0.14,98.98,Maine,ME
OD404,Shree,Snacks,Cookies,Wilmington,4/16/2015,South,1748,0.24,314.64,North Carolina,NC
OD405,Alan,Oil & Masala,Masalas,Jackson,12/24/2018,South,2257,0.15,361.12,Oklahoma,OK
OD406,Kumar,Food Grains,Flour,Indianapolis,12/08/2018,Midwest,762,0.31,198.12,Washington,WA
OD407,Sharon,Food Grains,Rice,Phoenix,12/08/2018,West,904,0.17,63.28,South Carolina,SC
OD408,Ravi,Fruits & Veggies,Fresh Fruits,Denver,12/08/2018,West,958,0.18,182.02,Hawaii,HI
OD409,Surya,Beverages,Soft Drinks,Los Angeles,12/08/2018,West,2193,0.33,899.13,New York,NY
OD410,Krithika,"Eggs, Meat & Fish",Eggs,Portland,12/08/2018,Northeast,830,0.14,66.4,Arizona,AZ
OD411,Krithika,Bakery,Cakes,Wichita,12/08/2018,West,1531,0.28,505.23,North Dakota,ND
OD412,Harish,Snacks,Cookies,Miami,12/08/2018,South,2355,0.14,753.6,Delaware,DE
OD413,Jonas,Oil & Masala,Edible Oil & Ghee,Detroit,12/08/2018,Midwest,917,0.19,256.76,Texas,TX
OD414,Ridhesh,Bakery,Breads & Buns,Hartford,12/08/2018,Northeast,1433,0.25,458.56,Indiana,IN
OD415,Sudha,"Eggs, Meat & Fish",Fish,Honolulu,11/03/2018,West,2246,0.31,965.78,Massachusetts,MA
OD416,Arvind,Food Grains,Cereals,Boise,11/03/2018,West,2130,0.23,937.2,Ohio,OH
OD417,Ramesh,Snacks,Cookies,Birmingham,6/24/2018,South,2461,0.18,393.76,South Dakota,SD
OD418,Amrish,Beverages,Soft Drinks,Minneapolis,4/14/2017,Midwest,1863,0.1,167.67,Utah,UT
OD419,Jackson,Food Grains,Cereals,Kansas City,11/06/2018,Midwest,1382,0.1,290.22,New Mexico,NM
OD420,Hussain,Beverages,Health Drinks,Little Rock,03/04/2018,South,807,0.32,88.77,Colorado,CO
OD421,Shree,"Eggs, Meat & Fish",Fish,New Orleans,03/04/2018,South,1272,0.24,305.28,Alabama,AL
OD422,Komal,Fruits & Veggies,Organic Fruits,Boston,6/22/2015,Northeast,1621,0.15,470.09,Nebraska,NE
OD423,Malik,Bakery,Breads & Buns,Baltimore,10/19/2018,South,1356,0.27,501.72,Florida,FL
OD424,Sheeba,Food Grains,Organic Staples,Atlanta,10/19/2018,South,684,0.21,54.72,California,CA
OD425,Veena,Bakery,Cakes,Anchorage,8/21/2018,West,540,0.27,162,Mississippi,MS
OD426,Arvind,Beverages,Soft Drinks,Louisville,11/23/2018,South,1256,0.21,113.04,Wisconsin,WI
OD427,Sudha,Beverages,Health Drinks,Chicago,11/23/2018,Midwest,581,0.2,214.97,Alaska,AK
OD428,Amrish,Snacks,Noodles,Des Moines,09/12/2015,Midwest,707,0.1,226.24,Kansas,KS
OD429,Willams,Fruits & Veggies,Organic Vegetables,Wilmington,10/01/2018,South,913,0.19,374.33,Montana,MT
OD430,Sudeep,Food Grains,Rice,Jackson,4/15/2017,South,507,0.33,96.33,Missouri,MO
OD431,Harish,Fruits & Veggies,Fresh Fruits,Indianapolis,4/15/2017,Midwest,1367,0.29,355.42,Idaho,ID
OD432,Yusuf,Food Grains,Organic Staples,Phoenix,4/15/2017,West,833,0.28,233.24,Minnesota,MN
OD433,Esther,Beverages,Soft Drinks,Denver,4/15/2017,West,1987,0.34,258.31,Vermont,VT
OD434,Roshan,Bakery,Breads & Buns,Los Angeles,06/06/2017,West,1152,0.11,264.96,Louisiana,LA
OD435,Rumaiza,Snacks,Noodles,Portland,12/19/2015,Northeast,1362,0.12,517.56,Virginia,VA
OD436,Haseena,Snacks,Cookies,Wichita,12/19/2015,West,942,0.15,122.46,Wyoming,WY
OD437,Ram,"Eggs, Meat & Fish",Eggs,Miami,06/12/2017,South,2200,0.1,792,Georgia,GA
OD438,Aditi,Snacks,Noodles,Detroit,06/12/2017,Midwest,861,0.25,258.3,Nevada,NV
OD439,Sabeela,Oil & Masala,Masalas,Hartford,9/15/2018,Northeast,1648,0.33,444.96,Oregon,OR
OD440,Malik,Fruits & Veggies,Organic Fruits,Honolulu,1/20/2018,West,1805,0.23,216.6,Arkansas,AR
OD441,Sudeep,Fruits & Veggies,Fresh Vegetables,Boise,09/05/2017,West,620,0.3,74.4,West Virginia,WV
OD442,James,Snacks,Noodles,Birmingham,09/05/2017,South,1216,0.27,547.2,Kentucky,KY
OD443,Sudha,"Eggs, Meat & Fish",Fish,Minneapolis,09/05/2017,Midwest,686,0.3,34.3,Illinois,IL
OD444,Amrish,Food Grains,Cereals,Kansas City,09/05/2017,Midwest,1648,0.23,313.12,Pennsylvania,PA
OD445,Sudeep,Food Grains,Cereals,Little Rock,09/05/2017,South,506,0.23,217.58,Connecticut,CT
OD446,Yadav,Snacks,Chocolates,New Orleans,09/05/2017,South,1579,0.21,347.38,Tennessee,TN
OD447,Malik,Snacks,Chocolates,Boston,3/20/2018,Northeast,550,0.29,231,Michigan,MI
OD448,Shree,Beverages,Soft Drinks,Baltimore,04/01/2017,South,2020,0.22,848.4,Maryland,MD
OD449,Ganesh,Bakery,Cakes,Atlanta,04/01/2017,South,695,0.24,104.25,Iowa,IA
OD450,Sudha,Food Grains,Cereals,Anchorage,04/01/2017,West,2453,0.35,367.95,New Jersey,NJ
OD451,Amy,Oil & Masala,Masalas,Louisville,04/01/2017,South,1820,0.23,637,New Hampshire,NH
OD452,Verma,"Eggs, Meat & Fish",Mutton,Chicago,04/01/2017,Midwest,508,0.28,152.4,Rhode Island,RI
OD453,Veena,Oil & Masala,Edible Oil & Ghee,Des Moines,04/01/2017,Midwest,2459,0.23,860.65,Maine,ME
OD454,Esther,Oil & Masala,Masalas,Wilmington,10/20/2018,South,850,0.11,93.5,North Carolina,NC
OD455,Ramesh,Bakery,Biscuits,Jackson,10/20/2018,South,2417,0.2,821.78,Oklahoma,OK
OD456,Sharon,Snacks,Noodles,Indianapolis,12/13/2017,Midwest,795,0.3,206.7,Washington,WA
OD457,Ridhesh,Food Grains,Cereals,Phoenix,02/12/2015,West,2142,0.26,664.02,South Carolina,SC
OD458,Akash,Food Grains,Cereals,Denver,9/26/2017,West,1542,0.2,647.64,Hawaii,HI
OD459,Muneer,"Eggs, Meat & Fish",Chicken,Los Angeles,9/26/2017,West,2411,0.3,699.19,New York,NY
OD460,Krithika,Food Grains,Flour,Portland,12/15/2016,Northeast,1213,0.28,206.21,Arizona,AZ
OD461,Veronica,Food Grains,Flour,Wichita,12/15/2016,West,507,0.1,101.4,North Dakota,ND
OD462,Ramesh,"Eggs, Meat & Fish",Eggs,Miami,12/15/2016,South,618,0.28,216.3,Delaware,DE
OD463,Krithika,Beverages,Health Drinks,Detroit,4/22/2017,Midwest,1199,0.33,167.86,Texas,TX
OD464,Amrish,Food Grains,Organic Staples,Hartford,4/22/2017,Northeast,2200,0.23,484,Indiana,IN
OD465,Krithika,Fruits & Veggies,Fresh Vegetables,Honolulu,4/22/2017,West,1238,0.27,519.96,Massachusetts,MA
OD466,Veena,Beverages,Soft Drinks,Boise,4/22/2017,West,1962,0.22,412.02,Ohio,OH
OD467,Alan,Snacks,Chocolates,Birmingham,4/22/2017,South,580,0.26,139.2,South Dakota,SD
OD468,Shah,Oil & Masala,Edible Oil & Ghee,Minneapolis,1/17/2016,Midwest,2412,0.21,168.84,Utah,UT
OD469,Adavan,Bakery,Biscuits,Kansas City,3/31/2018,Midwest,1224,0.16,208.08,New Mexico,NM
OD470,Hussain,Fruits & Veggies,Organic Fruits,Little Rock,12/16/2017,South,1356,0.31,216.96,Colorado,CO
OD471,Yadav,Beverages,Soft Drinks,New Orleans,12/20/2016,South,502,0.25,80.32,Alabama,AL
OD472,Yadav,Bakery,Breads & Buns,Boston,11/09/2015,Northeast,2271,0.23,658.59,Nebraska,NE
OD473,Amrish,"Eggs, Meat & Fish",Chicken,Baltimore,11/09/2015,South,1977,0.33,514.02,Florida,FL
OD474,Yadav,Beverages,Soft Drinks,Atlanta,11/09/2015,South,1388,0.34,208.2,California,CA
OD475,Esther,"Eggs, Meat & Fish",Fish,Anchorage,11/09/2015,West,2115,0.19,359.55,Mississippi,MS
OD476,Haseena,Oil & Masala,Masalas,Louisville,11/09/2015,South,1976,0.18,790.4,Wisconsin,WI
OD477,Hussain,Bakery,Breads & Buns,Chicago,11/09/2015,Midwest,1323,0.22,251.37,Alaska,AK
OD478,Rumaiza,Food Grains,Organic Staples,Des Moines,07/12/2017,Midwest,639,0.25,255.6,Kansas,KS
OD479,Rumaiza,Food Grains,Flour,Wilmington,10/27/2017,South,1544,0.14,633.04,Montana,MT
OD480,Jackson,Fruits & Veggies,Organic Fruits,Jackson,6/26/2017,South,1223,0.12,146.76,Missouri,MO
OD481,Ravi,Snacks,Chocolates,Indianapolis,6/26/2017,Midwest,1224,0.22,403.92,Idaho,ID
OD482,Shah,Bakery,Cakes,Phoenix,10/06/2015,West,2157,0.25,949.08,Minnesota,MN
OD483,James,Bakery,Cakes,Denver,7/22/2015,West,673,0.1,195.17,Vermont,VT
OD484,Sudha,Food Grains,Flour,Los Angeles,7/22/2015,West,2092,0.23,188.28,Louisiana,LA
